@relation training_keyboard_score5-weka.filters.unsupervised.attribute.Remove-R7-weka.filters.supervised.instance.ClassBalancer-num-intervals10

@attribute distNorth numeric
@attribute distSouth numeric
@attribute distEast numeric
@attribute distWest numeric
@attribute Score numeric
@attribute NextScore numeric
@attribute lastMove {North,South,East,West,Stop}

@data
99999,99999,6,8,0,-5,Stop,{4.947368}
99999,99999,6,8,-1,-6,Stop,{4.947368}
99999,99999,6,8,-2,-7,East,{0.626667}
99999,5,5,7,-3,-8,East,{0.626667}
99999,4,6,6,-4,191,South,{1.093023}
5,3,5,5,-5,190,South,{1.093023}
4,2,4,4,-6,189,South,{1.093023}
3,1,3,99999,-7,188,South,{1.093023}
2,2,2,0,-8,187,West,{0.783333}
99999,13,15,13,191,186,South,{1.093023}
14,12,14,12,190,185,South,{1.093023}
13,11,13,11,189,184,West,{0.783333}
12,10,12,10,188,183,West,{0.783333}
11,9,11,9,187,182,West,{0.783333}
10,8,10,99999,186,181,South,{1.093023}
9,99999,9,7,185,180,West,{0.783333}
99999,99999,8,6,184,179,West,{0.783333}
5,99999,7,5,183,178,West,{0.783333}
4,99999,6,4,182,377,North,{0.989474}
3,5,5,3,181,376,North,{0.989474}
2,4,4,2,180,375,North,{0.989474}
99999,3,3,1,179,374,West,{0.783333}
99999,2,2,0,178,373,West,{0.783333}
99999,21,21,19,377,372,West,{0.783333}
18,20,20,18,376,371,West,{0.783333}
17,19,19,19,375,370,North,{0.989474}
16,18,18,18,374,369,North,{0.989474}
15,17,17,17,373,368,North,{0.989474}
14,16,16,16,372,367,North,{0.989474}
13,15,15,15,371,366,North,{0.989474}
12,14,99999,14,370,365,North,{0.989474}
11,13,99999,13,369,364,North,{0.989474}
10,12,99999,12,368,363,North,{0.989474}
99999,11,9,11,367,362,East,{0.626667}
99999,99999,8,10,366,361,East,{0.626667}
99999,99999,7,9,365,360,East,{0.626667}
99999,99999,6,8,364,359,East,{0.626667}
99999,99999,5,7,363,358,East,{0.626667}
99999,4,6,6,362,557,South,{1.093023}
5,3,5,99999,361,556,South,{1.093023}
4,99999,4,2,360,555,West,{0.783333}
99999,99999,3,1,359,554,West,{0.783333}
99999,99999,2,0,358,553,West,{0.783333}
99999,99999,7,99999,557,552,East,{0.626667}
99999,99999,6,8,556,551,East,{0.626667}
99999,99999,5,7,555,550,East,{0.626667}
99999,99999,6,8,0,-5,Stop,{4.947368}
99999,99999,7,9,-1,-6,East,{0.626667}
99999,5,5,7,-2,-7,East,{0.626667}
99999,5,7,7,-3,-8,East,{0.626667}
7,5,7,5,-4,-9,South,{1.093023}
5,3,5,3,-5,-10,South,{1.093023}
3,1,3,1,-6,189,South,{1.093023}
2,2,2,0,-7,188,South,{1.093023}
1,3,3,1,-8,187,West,{0.783333}
1,3,3,3,-9,186,West,{0.783333}
99999,3,1,3,-10,185,East,{0.626667}
14,12,14,12,189,184,North,{0.989474}
14,12,14,99999,188,183,North,{0.989474}
12,12,12,14,187,182,North,{0.989474}
12,12,12,14,186,181,South,{1.093023}
12,12,12,14,185,180,South,{1.093023}
13,12,13,99999,184,179,South,{1.093023}
13,11,13,11,183,178,South,{1.093023}
12,10,12,10,182,177,South,{1.093023}
12,10,12,10,181,176,West,{0.783333}
12,10,12,10,180,175,West,{0.783333}
12,10,12,10,179,174,South,{1.093023}
10,99999,10,8,178,173,West,{0.783333}
9,99999,9,7,177,172,West,{0.783333}
9,99999,9,7,176,171,West,{0.783333}
99999,99999,8,6,175,170,West,{0.783333}
4,99999,6,4,174,169,West,{0.783333}
3,99999,5,3,173,168,North,{0.989474}
