@relation training_keyboard-weka.filters.unsupervised.attribute.Remove-R6-weka.filters.unsupervised.attribute.Remove-R6-weka.filters.unsupervised.attribute.Remove-R5-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.supervised.instance.ClassBalancer-num-intervals10

@attribute distNorth numeric
@attribute distSouth numeric
@attribute distEast numeric
@attribute distWest numeric
@attribute lastMove {North,South,East,West,Stop}

@data
99999,99999,6,8,Stop,{3.266667}
99999,99999,6,8,East,{0.593939}
99999,5,5,7,East,{0.593939}
99999,4,6,6,South,{1.109434}
5,3,5,5,South,{1.109434}
4,2,4,4,South,{1.109434}
3,1,3,99999,South,{1.109434}
2,2,2,0,West,{0.948387}
99999,13,15,13,South,{1.109434}
14,12,14,12,South,{1.109434}
13,11,13,11,West,{0.948387}
12,10,12,10,West,{0.948387}
11,9,11,9,West,{0.948387}
10,8,10,99999,Stop,{3.266667}
10,8,10,99999,South,{1.109434}
9,99999,9,7,Stop,{3.266667}
9,99999,9,7,West,{0.948387}
99999,99999,8,6,West,{0.948387}
5,99999,7,5,North,{0.948387}
4,6,99999,4,North,{0.948387}
3,5,99999,3,West,{0.948387}
2,4,4,2,West,{0.948387}
1,3,3,1,North,{0.948387}
99999,2,2,0,West,{0.948387}
99999,21,21,19,West,{0.948387}
18,20,20,18,West,{0.948387}
17,19,19,19,North,{0.948387}
16,18,18,18,North,{0.948387}
15,17,17,17,North,{0.948387}
14,16,16,16,North,{0.948387}
13,15,15,15,North,{0.948387}
12,14,99999,14,North,{0.948387}
11,13,99999,13,North,{0.948387}
10,12,99999,12,North,{0.948387}
99999,11,9,11,East,{0.593939}
99999,99999,8,10,East,{0.593939}
99999,99999,7,9,East,{0.593939}
99999,99999,5,7,East,{0.593939}
5,3,5,99999,South,{1.109434}
4,99999,4,2,West,{0.948387}
99999,99999,3,1,West,{0.948387}
99999,99999,2,0,West,{0.948387}
99999,99999,7,99999,East,{0.593939}
6,99999,4,6,East,{0.593939}
5,99999,3,5,East,{0.593939}
4,99999,2,4,East,{0.593939}
99999,99999,1,3,East,{0.593939}
99999,99999,7,9,Stop,{3.266667}
99999,6,6,8,East,{0.593939}
99999,5,7,7,East,{0.593939}
7,5,7,5,South,{1.109434}
5,3,5,3,South,{1.109434}
4,2,4,2,South,{1.109434}
16,14,16,14,West,{0.948387}
14,12,14,12,West,{0.948387}
13,11,13,99999,Stop,{3.266667}
13,11,13,99999,South,{1.109434}
11,99999,11,9,West,{0.948387}
99999,99999,11,9,West,{0.948387}
9,99999,11,9,West,{0.948387}
7,99999,9,7,North,{0.948387}
7,9,9,7,North,{0.948387}
5,7,7,5,West,{0.948387}
3,5,5,3,West,{0.948387}
1,3,3,3,North,{0.948387}
1,3,99999,1,North,{0.948387}
13,15,15,13,North,{0.948387}
11,13,13,11,West,{0.948387}
11,13,13,13,West,{0.948387}
12,14,12,14,North,{0.948387}
10,12,10,12,North,{0.948387}
9,11,9,11,North,{0.948387}
7,9,7,9,East,{0.593939}
6,8,99999,8,Stop,{3.266667}
5,7,99999,7,North,{0.948387}
99999,6,4,6,East,{0.593939}
99999,99999,2,4,East,{0.593939}
99999,0,1,2,East,{0.593939}
99999,2,4,2,South,{1.109434}
