@relation training_keyboard-weka.filters.unsupervised.attribute.Remove-R7-weka.filters.supervised.instance.ClassBalancer-num-intervals10

@attribute distNorth numeric
@attribute distSouth numeric
@attribute distEast numeric
@attribute distWest numeric
@attribute Score numeric
@attribute NextScore numeric
@attribute lastMove {North,South,East,West,Stop}

@data
99999,99999,6,8,0,-1,Stop,{2.725}
99999,99999,6,8,-1,-2,Stop,{2.725}
99999,99999,6,8,-2,-3,Stop,{2.725}
99999,99999,6,8,-3,-4,East,{0.585235}
99999,5,5,7,-4,-5,East,{0.585235}
99999,4,6,6,-5,-6,South,{1.178378}
5,3,5,5,-6,-7,South,{1.178378}
4,2,4,4,-7,-8,South,{1.178378}
3,1,3,99999,-8,-9,South,{1.178378}
2,2,2,0,-9,190,West,{0.863366}
99999,13,15,13,190,189,South,{1.178378}
14,12,14,12,189,188,South,{1.178378}
13,11,13,11,188,187,West,{0.863366}
12,10,12,10,187,186,West,{0.863366}
11,9,11,9,186,185,West,{0.863366}
10,8,10,99999,185,184,Stop,{2.725}
10,8,10,99999,184,183,South,{1.178378}
9,99999,9,7,183,182,Stop,{2.725}
9,99999,9,7,182,181,Stop,{2.725}
9,99999,9,7,181,180,West,{0.863366}
99999,99999,8,6,180,179,West,{0.863366}
5,99999,7,5,179,178,North,{1.09}
4,6,99999,4,178,177,North,{1.09}
3,5,99999,3,177,176,West,{0.863366}
2,4,4,2,176,175,West,{0.863366}
1,3,3,1,175,174,North,{1.09}
99999,2,2,0,174,373,West,{0.863366}
99999,21,21,19,373,372,West,{0.863366}
18,20,20,18,372,371,West,{0.863366}
17,19,19,19,371,370,North,{1.09}
16,18,18,18,370,369,North,{1.09}
15,17,17,17,369,368,North,{1.09}
14,16,16,16,368,367,North,{1.09}
13,15,15,15,367,366,North,{1.09}
12,14,99999,14,366,365,North,{1.09}
11,13,99999,13,365,364,North,{1.09}
10,12,99999,12,364,363,North,{1.09}
99999,11,9,11,363,362,East,{0.585235}
99999,99999,8,10,362,361,East,{0.585235}
99999,99999,7,9,361,360,East,{0.585235}
99999,99999,6,8,360,359,East,{0.585235}
99999,99999,5,7,359,358,East,{0.585235}
99999,4,6,6,358,357,South,{1.178378}
5,3,5,99999,357,356,South,{1.178378}
4,99999,4,2,356,355,West,{0.863366}
99999,99999,3,1,355,354,West,{0.863366}
99999,99999,2,0,354,553,West,{0.863366}
99999,99999,7,99999,553,552,East,{0.585235}
99999,99999,6,8,552,551,East,{0.585235}
99999,99999,5,7,551,550,East,{0.585235}
6,99999,4,6,550,549,East,{0.585235}
5,99999,3,5,549,548,East,{0.585235}
4,99999,2,4,548,547,East,{0.585235}
99999,99999,1,3,547,546,East,{0.585235}
99999,99999,6,8,0,-1,Stop,{2.725}
99999,99999,7,9,-1,-2,Stop,{2.725}
99999,99999,6,8,-2,-3,East,{0.585235}
99999,6,6,8,-3,-4,East,{0.585235}
99999,5,7,7,-4,-5,East,{0.585235}
7,5,7,5,-5,-6,South,{1.178378}
7,5,7,5,-6,-7,South,{1.178378}
7,5,7,5,-7,-8,South,{1.178378}
5,3,5,3,-8,-9,South,{1.178378}
4,2,4,2,-9,-10,South,{1.178378}
