@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureAttributesUsed numeric
@attribute measureNumIterations numeric
@attribute measureNumAttributesSelected numeric
@attribute measureSelectionTime numeric
@attribute measureTime numeric
@attribute measureOutOfBagError numeric
@attribute measureBestNumIts numeric
@attribute measureBestVal numeric

@data

test_othermaps_tutorial1-weka.filters.unsupervised.attribute.Remove-R21,6,6,weka.classifiers.meta.IterativeClassifierOptimizer,'-W weka.classifiers.meta.LogitBoost -L 50 -P 1 -E 1 -I 1 -F 10 -R 1 -metric RMSE -S 1 -- -P 100 -L -1.7976931348623157E308 -H 1.0 -Z 3.0 -O 1 -E 1 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-3665485256313525864,20190322.1424,370,41,31,10,0,75.609756,24.390244,0,0.635556,0.193974,0.28845,55.224577,68.95481,76.609434,37.795484,38.81395,1.868523,0.921841,0.946682,41.199295,1.004861,2190.085828,0.555556,5,0.09375,3,0.90625,29,0.444444,4,0.625,0.555556,0.588235,0.48234,0.944444,0.817664,0.756098,0.124382,0.875618,0.243902,0.763706,0.756098,0.744526,0.667155,0.943737,0.863288,0.695242,0.756098,0.169,0,0.02,0,20,0,10463,78877,11432,97.560976,70.731707,?,?,?,?,?,?,?,?,?,?,10,0.295845
test_othermaps_tutorial1-weka.filters.unsupervised.attribute.Remove-R21,6,7,weka.classifiers.meta.IterativeClassifierOptimizer,'-W weka.classifiers.meta.LogitBoost -L 50 -P 1 -E 1 -I 1 -F 10 -R 1 -metric RMSE -S 1 -- -P 100 -L -1.7976931348623157E308 -H 1.0 -Z 3.0 -O 1 -E 1 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-3665485256313525864,20190322.1424,370,41,29,12,0,70.731707,29.268293,0,0.579487,0.204039,0.302565,58.090095,72.329063,76.609434,37.141921,39.467514,1.868523,0.905901,0.962622,40.893429,0.997401,2173.826511,0.666667,6,0.21875,7,0.78125,25,0.333333,3,0.461538,0.666667,0.545455,0.398422,0.911458,0.775555,0.707317,0.143458,0.856542,0.292683,0.75985,0.707317,0.719939,0.588504,0.928122,0.867801,0.7365,0.707317,0.169,0,0.03,0,30,0,10463,78877,11432,100,66.463415,?,?,?,?,?,?,?,?,?,?,10,0.294008
test_othermaps_tutorial1-weka.filters.unsupervised.attribute.Remove-R21,6,8,weka.classifiers.meta.IterativeClassifierOptimizer,'-W weka.classifiers.meta.LogitBoost -L 50 -P 1 -E 1 -I 1 -F 10 -R 1 -metric RMSE -S 1 -- -P 100 -L -1.7976931348623157E308 -H 1.0 -Z 3.0 -O 1 -E 1 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-3665485256313525864,20190322.1424,370,41,28,13,0,68.292683,31.707317,0,0.533683,0.20714,0.323023,58.608511,76.684129,77.521026,47.617433,29.903594,1.890757,1.161401,0.729356,37.62516,0.917687,2002.677041,0.3,3,0,0,1,31,0.7,7,1,0.3,0.461538,0.494709,0.827419,0.665685,0.682927,0.164312,0.835688,0.317073,0.739837,0.682927,0.655699,0.566105,0.89178,0.795086,0.633423,0.682927,0.178,0,0.02,0,20,0,10463,78877,11432,95.121951,65.243902,?,?,?,?,?,?,?,?,?,?,10,0.295628
test_othermaps_tutorial1-weka.filters.unsupervised.attribute.Remove-R21,6,9,weka.classifiers.meta.IterativeClassifierOptimizer,'-W weka.classifiers.meta.LogitBoost -L 50 -P 1 -E 1 -I 1 -F 10 -R 1 -metric RMSE -S 1 -- -P 100 -L -1.7976931348623157E308 -H 1.0 -Z 3.0 -O 1 -E 1 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-3665485256313525864,20190322.1424,370,41,34,7,0,82.926829,17.073171,0,0.753648,0.163615,0.266135,46.293507,63.179132,77.521026,31.298245,46.222781,1.890757,0.763372,1.127385,48.931387,1.193448,2604.474396,0.8,8,0.064516,2,0.935484,29,0.2,2,0.8,0.8,0.8,0.735484,0.941935,0.896508,0.829268,0.089023,0.910977,0.170732,0.843902,0.829268,0.825769,0.761364,0.943258,0.892503,0.816857,0.829268,0.171,0,0.03,0,30,0,10463,78877,11432,100,62.195122,?,?,?,?,?,?,?,?,?,?,10,0.304266
test_othermaps_tutorial1-weka.filters.unsupervised.attribute.Remove-R21,6,10,weka.classifiers.meta.IterativeClassifierOptimizer,'-W weka.classifiers.meta.LogitBoost -L 50 -P 1 -E 1 -I 1 -F 10 -R 1 -metric RMSE -S 1 -- -P 100 -L -1.7976931348623157E308 -H 1.0 -Z 3.0 -O 1 -E 1 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-3665485256313525864,20190322.1424,370,41,28,13,0,68.292683,31.707317,0,0.544444,0.200819,0.3037,56.820075,72.096836,77.521026,39.117381,38.403646,1.890757,0.954082,0.936674,41.203774,1.00497,2193.156211,0.7,7,0.096774,3,0.903226,28,0.3,3,0.7,0.7,0.7,0.603226,0.941935,0.85,0.682927,0.136086,0.863914,0.317073,0.671374,0.682927,0.673713,0.551498,0.915251,0.840178,0.625694,0.682927,0.169,0,0.03,0,30,0,10463,78877,11432,100,70.121951,?,?,?,?,?,?,?,?,?,?,10,0.295581
test_othermaps_tutorial1-weka.filters.unsupervised.attribute.Remove-R21,7,1,weka.classifiers.meta.IterativeClassifierOptimizer,'-W weka.classifiers.meta.LogitBoost -L 50 -P 1 -E 1 -I 1 -F 10 -R 1 -metric RMSE -S 1 -- -P 100 -L -1.7976931348623157E308 -H 1.0 -Z 3.0 -O 1 -E 1 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-3665485256313525864,20190322.1424,369,42,32,10,0,76.190476,23.809524,0,0.64527,0.194282,0.29266,55.197952,69.798801,78.736571,43.188898,35.547673,1.87468,1.028307,0.846373,42.658859,1.015687,2268.468988,0.8,8,0.03125,1,0.96875,31,0.2,2,0.888889,0.8,0.842105,0.797961,0.984375,0.953846,0.761905,0.13139,0.86861,0.238095,0.790315,0.761905,0.746378,0.666389,0.916545,0.855045,0.699093,0.761905,0.171,0,0.02,0,20,0,10463,78672,11637,95.238095,68.452381,?,?,?,?,?,?,?,?,?,?,10,0.29773
test_othermaps_tutorial1-weka.filters.unsupervised.attribute.Remove-R21,7,2,weka.classifiers.meta.IterativeClassifierOptimizer,'-W weka.classifiers.meta.LogitBoost -L 50 -P 1 -E 1 -I 1 -F 10 -R 1 -metric RMSE -S 1 -- -P 100 -L -1.7976931348623157E308 -H 1.0 -Z 3.0 -O 1 -E 1 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-3665485256313525864,20190322.1424,370,41,32,9,0,78.04878,21.95122,0,0.669355,0.181785,0.284634,51.816872,68.135584,76.337942,36.040739,40.297203,1.861901,0.879042,0.982859,43.868608,1.069966,2331.059995,0.8,8,0.064516,2,0.935484,29,0.2,2,0.8,0.8,0.8,0.735484,0.948387,0.905051,0.780488,0.134445,0.865555,0.219512,0.807423,0.780488,0.76806,0.686078,0.929839,0.87999,0.739135,0.780488,0.173,0,0.04,0,40,0,10463,78877,11432,100,68.902439,?,?,?,?,?,?,?,?,?,?,10,0.299307
test_othermaps_tutorial1-weka.filters.unsupervised.attribute.Remove-R21,7,3,weka.classifiers.meta.IterativeClassifierOptimizer,'-W weka.classifiers.meta.LogitBoost -L 50 -P 1 -E 1 -I 1 -F 10 -R 1 -metric RMSE -S 1 -- -P 100 -L -1.7976931348623157E308 -H 1.0 -Z 3.0 -O 1 -E 1 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-3665485256313525864,20190322.1424,370,41,29,12,0,70.731707,29.268293,0,0.568042,0.188793,0.298641,53.814491,71.488658,76.337942,36.785901,39.552041,1.861901,0.897217,0.964684,42.208649,1.029479,2242.854234,0.6,6,0.129032,4,0.870968,27,0.4,4,0.6,0.6,0.6,0.470968,0.909677,0.786203,0.707317,0.155202,0.844798,0.292683,0.70993,0.707317,0.69913,0.568585,0.922813,0.841523,0.687005,0.707317,0.167,0,0.02,0,20,0,10463,78877,11432,100,66.463415,?,?,?,?,?,?,?,?,?,?,10,0.297218
test_othermaps_tutorial1-weka.filters.unsupervised.attribute.Remove-R21,7,4,weka.classifiers.meta.IterativeClassifierOptimizer,'-W weka.classifiers.meta.LogitBoost -L 50 -P 1 -E 1 -I 1 -F 10 -R 1 -metric RMSE -S 1 -- -P 100 -L -1.7976931348623157E308 -H 1.0 -Z 3.0 -O 1 -E 1 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-3665485256313525864,20190322.1424,370,41,32,9,0,78.04878,21.95122,0,0.677165,0.174684,0.267444,49.792885,64.020679,76.337942,31.80892,44.529022,1.861901,0.775827,1.086074,45.537458,1.11067,2419.738172,0.7,7,0.064516,2,0.935484,29,0.3,3,0.777778,0.7,0.736842,0.659309,0.96129,0.876671,0.780488,0.119538,0.880462,0.219512,0.799458,0.780488,0.776682,0.683914,0.967349,0.924641,0.763465,0.780488,0.17,0,0.02,0,20,0,10463,78877,11432,100,70.121951,?,?,?,?,?,?,?,?,?,?,10,0.302466
test_othermaps_tutorial1-weka.filters.unsupervised.attribute.Remove-R21,7,5,weka.classifiers.meta.IterativeClassifierOptimizer,'-W weka.classifiers.meta.LogitBoost -L 50 -P 1 -E 1 -I 1 -F 10 -R 1 -metric RMSE -S 1 -- -P 100 -L -1.7976931348623157E308 -H 1.0 -Z 3.0 -O 1 -E 1 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-3665485256313525864,20190322.1424,370,41,32,9,0,78.04878,21.95122,0,0.681072,0.174744,0.277276,49.749707,66.28368,76.609434,32.671286,43.938149,1.868523,0.796861,1.071662,46.316166,1.129663,2462.090179,0.777778,7,0.03125,1,0.96875,31,0.222222,2,0.875,0.777778,0.823529,0.779723,0.972222,0.90172,0.780488,0.120038,0.879962,0.219512,0.779181,0.780488,0.777779,0.670045,0.937281,0.872537,0.786584,0.780488,0.166,0,0.02,0,20,0,10463,78877,11432,100,67.073171,?,?,?,?,?,?,?,?,?,?,10,0.298598
test_othermaps_tutorial1-weka.filters.unsupervised.attribute.Remove-R21,7,6,weka.classifiers.meta.IterativeClassifierOptimizer,'-W weka.classifiers.meta.LogitBoost -L 50 -P 1 -E 1 -I 1 -F 10 -R 1 -metric RMSE -S 1 -- -P 100 -L -1.7976931348623157E308 -H 1.0 -Z 3.0 -O 1 -E 1 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-3665485256313525864,20190322.1424,370,41,31,10,0,75.609756,24.390244,0,0.633929,0.188153,0.300489,53.567292,71.832761,76.609434,39.49521,37.114225,1.868523,0.963298,0.905225,41.091043,1.002221,2184.331339,0.555556,5,0.0625,2,0.9375,30,0.444444,4,0.714286,0.555556,0.625,0.54238,0.930556,0.824741,0.756098,0.140073,0.859927,0.243902,0.779394,0.756098,0.735124,0.651346,0.912375,0.842631,0.694449,0.756098,0.167,0,0.02,0,20,0,10463,78877,11432,100,64.634146,?,?,?,?,?,?,?,?,?,?,10,0.29275
test_othermaps_tutorial1-weka.filters.unsupervised.attribute.Remove-R21,7,7,weka.classifiers.meta.IterativeClassifierOptimizer,'-W weka.classifiers.meta.LogitBoost -L 50 -P 1 -E 1 -I 1 -F 10 -R 1 -metric RMSE -S 1 -- -P 100 -L -1.7976931348623157E308 -H 1.0 -Z 3.0 -O 1 -E 1 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-3665485256313525864,20190322.1424,370,41,37,4,0,90.243902,9.756098,0,0.856894,0.178902,0.259838,50.933608,62.114912,76.609434,34.604115,42.00532,1.868523,0.844003,1.02452,45.887148,1.119199,2439.284284,0.777778,7,0,0,1,32,0.222222,2,1,0.777778,0.875,0.855585,0.979167,0.947972,0.902439,0.061445,0.938555,0.097561,0.908014,0.902439,0.898879,0.862819,0.95787,0.934465,0.881337,0.902439,0.168,0,0.02,0,20,0,10463,78877,11432,97.560976,71.341463,?,?,?,?,?,?,?,?,?,?,10,0.297032
test_othermaps_tutorial1-weka.filters.unsupervised.attribute.Remove-R21,7,8,weka.classifiers.meta.IterativeClassifierOptimizer,'-W weka.classifiers.meta.LogitBoost -L 50 -P 1 -E 1 -I 1 -F 10 -R 1 -metric RMSE -S 1 -- -P 100 -L -1.7976931348623157E308 -H 1.0 -Z 3.0 -O 1 -E 1 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-3665485256313525864,20190322.1424,370,41,30,11,0,73.170732,26.829268,0,0.607826,0.195447,0.302913,55.172631,71.725202,78.096209,38.706735,39.389474,1.904786,0.944067,0.960719,42.245792,1.030385,2250.452947,0.888889,8,0.03125,1,0.96875,31,0.111111,1,0.888889,0.888889,0.888889,0.857639,0.972222,0.930864,0.731707,0.144642,0.855358,0.268293,0.735957,0.731707,0.718696,0.612783,0.899526,0.811742,0.693751,0.731707,0.175,0,0.03,0,30,0,10463,78877,11432,100,70.121951,?,?,?,?,?,?,?,?,?,?,10,0.294378
test_othermaps_tutorial1-weka.filters.unsupervised.attribute.Remove-R21,7,9,weka.classifiers.meta.IterativeClassifierOptimizer,'-W weka.classifiers.meta.LogitBoost -L 50 -P 1 -E 1 -I 1 -F 10 -R 1 -metric RMSE -S 1 -- -P 100 -L -1.7976931348623157E308 -H 1.0 -Z 3.0 -O 1 -E 1 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-3665485256313525864,20190322.1424,370,41,28,13,0,68.292683,31.707317,0,0.563473,0.208045,0.312069,58.728929,73.893183,78.096209,39.131438,38.964771,1.904786,0.954425,0.95036,40.507257,0.987982,2157.840382,0.666667,6,0.1875,6,0.8125,26,0.333333,3,0.5,0.666667,0.571429,0.435906,0.880208,0.653968,0.682927,0.104384,0.895616,0.317073,0.715834,0.682927,0.692552,0.582461,0.927644,0.828203,0.675772,0.682927,0.168,0,0.03,0,30,0,10463,78877,11432,100,71.341463,?,?,?,?,?,?,?,?,?,?,10,0.29488
test_othermaps_tutorial1-weka.filters.unsupervised.attribute.Remove-R21,7,10,weka.classifiers.meta.IterativeClassifierOptimizer,'-W weka.classifiers.meta.LogitBoost -L 50 -P 1 -E 1 -I 1 -F 10 -R 1 -metric RMSE -S 1 -- -P 100 -L -1.7976931348623157E308 -H 1.0 -Z 3.0 -O 1 -E 1 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-3665485256313525864,20190322.1424,370,41,28,13,0,68.292683,31.707317,0,0.531634,0.220298,0.323458,62.187848,76.590082,78.096209,41.998481,36.097728,1.904786,1.024353,0.880432,38.034307,0.927666,2026.105216,0.333333,3,0.0625,2,0.9375,30,0.666667,6,0.6,0.333333,0.428571,0.34258,0.883681,0.660536,0.682927,0.180142,0.819858,0.317073,0.695732,0.682927,0.668172,0.540153,0.88137,0.788412,0.660949,0.682927,0.17,0,0.02,0,20,0,10463,78877,11432,100,69.512195,?,?,?,?,?,?,?,?,?,?,10,0.287674
test_othermaps_tutorial1-weka.filters.unsupervised.attribute.Remove-R21,8,1,weka.classifiers.meta.IterativeClassifierOptimizer,'-W weka.classifiers.meta.LogitBoost -L 50 -P 1 -E 1 -I 1 -F 10 -R 1 -metric RMSE -S 1 -- -P 100 -L -1.7976931348623157E308 -H 1.0 -Z 3.0 -O 1 -E 1 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-3665485256313525864,20190322.1424,369,42,29,13,0,69.047619,30.952381,0,0.526042,0.20623,0.309031,58.592648,73.703331,78.736571,42.308696,36.427875,1.87468,1.00735,0.86733,39.410867,0.938354,2095.750591,0.5,5,0.09375,3,0.90625,29,0.5,5,0.625,0.5,0.555556,0.44064,0.865625,0.741967,0.690476,0.187004,0.812996,0.309524,0.739286,0.690476,0.655219,0.567982,0.924297,0.8438,0.620707,0.690476,0.17,0,0.03,0,30,0,9889,78672,11637,100,72.02381,?,?,?,?,?,?,?,?,?,?,9,0.300062
test_othermaps_tutorial1-weka.filters.unsupervised.attribute.Remove-R21,8,2,weka.classifiers.meta.IterativeClassifierOptimizer,'-W weka.classifiers.meta.LogitBoost -L 50 -P 1 -E 1 -I 1 -F 10 -R 1 -metric RMSE -S 1 -- -P 100 -L -1.7976931348623157E308 -H 1.0 -Z 3.0 -O 1 -E 1 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-3665485256313525864,20190322.1424,370,41,29,12,0,70.731707,29.268293,0,0.553539,0.196607,0.304023,56.04187,72.776873,76.337942,39.314945,37.022997,1.861901,0.958901,0.903,40.182008,0.980049,2135.163952,0.2,2,0.064516,2,0.935484,29,0.8,8,0.5,0.2,0.285714,0.196082,0.816129,0.560453,0.707317,0.191709,0.808291,0.292683,0.701689,0.707317,0.67316,0.556027,0.916894,0.839511,0.681277,0.707317,0.167,0,0.02,0,20,0,10463,78877,11432,100,68.902439,?,?,?,?,?,?,?,?,?,?,10,0.288745
test_othermaps_tutorial1-weka.filters.unsupervised.attribute.Remove-R21,8,3,weka.classifiers.meta.IterativeClassifierOptimizer,'-W weka.classifiers.meta.LogitBoost -L 50 -P 1 -E 1 -I 1 -F 10 -R 1 -metric RMSE -S 1 -- -P 100 -L -1.7976931348623157E308 -H 1.0 -Z 3.0 -O 1 -E 1 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-3665485256313525864,20190322.1424,370,41,33,8,0,80.487805,19.512195,0,0.708962,0.177392,0.278093,50.564836,66.569726,76.337942,33.787537,42.550405,1.861901,0.824086,1.037815,44.913219,1.095444,2386.567784,0.8,8,0.064516,2,0.935484,29,0.2,2,0.8,0.8,0.8,0.735484,0.948387,0.891944,0.804878,0.115357,0.884643,0.195122,0.822173,0.804878,0.798891,0.721629,0.939903,0.890505,0.776136,0.804878,0.166,0,0.03,0,30,0,10463,78877,11432,100,69.512195,?,?,?,?,?,?,?,?,?,?,10,0.29169
test_othermaps_tutorial1-weka.filters.unsupervised.attribute.Remove-R21,8,4,weka.classifiers.meta.IterativeClassifierOptimizer,'-W weka.classifiers.meta.LogitBoost -L 50 -P 1 -E 1 -I 1 -F 10 -R 1 -metric RMSE -S 1 -- -P 100 -L -1.7976931348623157E308 -H 1.0 -Z 3.0 -O 1 -E 1 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-3665485256313525864,20190322.1424,370,41,33,8,0,80.487805,19.512195,0,0.722034,0.200923,0.295495,57.272252,70.735541,76.337942,41.349832,34.98811,1.861901,1.008532,0.853369,40.186199,0.980151,2135.386663,0.9,9,0.032258,1,0.967742,30,0.1,1,0.9,0.9,0.9,0.867742,0.974194,0.955556,0.804878,0.070311,0.929689,0.195122,0.813095,0.804878,0.793651,0.730189,0.918402,0.860484,0.744841,0.804878,0.175,0,0.02,0,20,0,10463,78877,11432,97.560976,70.121951,?,?,?,?,?,?,?,?,?,?,10,0.294274
test_othermaps_tutorial1-weka.filters.unsupervised.attribute.Remove-R21,8,5,weka.classifiers.meta.IterativeClassifierOptimizer,'-W weka.classifiers.meta.LogitBoost -L 50 -P 1 -E 1 -I 1 -F 10 -R 1 -metric RMSE -S 1 -- -P 100 -L -1.7976931348623157E308 -H 1.0 -Z 3.0 -O 1 -E 1 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-3665485256313525864,20190322.1424,370,41,33,8,0,80.487805,19.512195,0,0.721562,0.190889,0.284169,54.346295,67.931499,76.609434,35.813386,40.796048,1.868523,0.873497,0.995026,42.922797,1.046897,2281.704338,1,9,0,0,1,32,0,0,1,1,1,1,1,1,0.804878,0.083365,0.916635,0.195122,0.801394,0.804878,0.802001,0.71887,0.934867,0.889009,0.783974,0.804878,0.165,0,0.03,0,30,0,10463,78877,11432,100,72.560976,?,?,?,?,?,?,?,?,?,?,10,0.296009
test_othermaps_tutorial1-weka.filters.unsupervised.attribute.Remove-R21,8,6,weka.classifiers.meta.IterativeClassifierOptimizer,'-W weka.classifiers.meta.LogitBoost -L 50 -P 1 -E 1 -I 1 -F 10 -R 1 -metric RMSE -S 1 -- -P 100 -L -1.7976931348623157E308 -H 1.0 -Z 3.0 -O 1 -E 1 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-3665485256313525864,20190322.1424,370,41,30,11,0,73.170732,26.829268,0,0.588879,0.198358,0.301674,56.472837,72.115995,76.609434,40.252319,36.357115,1.868523,0.981764,0.886759,38.682332,0.943472,2056.288288,0.555556,5,0.03125,1,0.96875,31,0.444444,4,0.833333,0.555556,0.666667,0.614004,0.96875,0.879497,0.731707,0.167926,0.832074,0.268293,0.769794,0.731707,0.715447,0.630082,0.917764,0.845843,0.674242,0.731707,0.174,0,0.02,0,20,0,10463,78877,11432,100,68.902439,?,?,?,?,?,?,?,?,?,?,10,0.293411
test_othermaps_tutorial1-weka.filters.unsupervised.attribute.Remove-R21,8,7,weka.classifiers.meta.IterativeClassifierOptimizer,'-W weka.classifiers.meta.LogitBoost -L 50 -P 1 -E 1 -I 1 -F 10 -R 1 -metric RMSE -S 1 -- -P 100 -L -1.7976931348623157E308 -H 1.0 -Z 3.0 -O 1 -E 1 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-3665485256313525864,20190322.1424,370,41,30,11,0,73.170732,26.829268,0,0.597681,0.188347,0.303644,53.622618,72.586971,76.609434,38.573441,38.035993,1.868523,0.940816,0.927707,41.172303,1.004203,2188.650977,0.555556,5,0.09375,3,0.90625,29,0.444444,4,0.625,0.555556,0.588235,0.48234,0.909722,0.742261,0.731707,0.145201,0.854799,0.268293,0.7265,0.731707,0.714332,0.614418,0.920637,0.813423,0.665487,0.731707,0.166,0,0.02,0,20,0,10463,78877,11432,100,63.414634,?,?,?,?,?,?,?,?,?,?,10,0.301059
test_othermaps_tutorial1-weka.filters.unsupervised.attribute.Remove-R21,8,8,weka.classifiers.meta.IterativeClassifierOptimizer,'-W weka.classifiers.meta.LogitBoost -L 50 -P 1 -E 1 -I 1 -F 10 -R 1 -metric RMSE -S 1 -- -P 100 -L -1.7976931348623157E308 -H 1.0 -Z 3.0 -O 1 -E 1 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-3665485256313525864,20190322.1424,370,41,34,7,0,82.926829,17.073171,0,0.750868,0.16594,0.265149,46.843328,62.783373,78.096209,31.267915,46.828294,1.904786,0.762632,1.142154,48.576976,1.184804,2587.7181,0.777778,7,0,0,1,32,0.222222,2,1,0.777778,0.875,0.855585,0.987847,0.959877,0.829268,0.098208,0.901792,0.170732,0.856984,0.829268,0.824059,0.770347,0.950622,0.888624,0.806017,0.829268,0.167,0,0.02,0,20,0,10463,78877,11432,100,62.804878,?,?,?,?,?,?,?,?,?,?,10,0.300732
test_othermaps_tutorial1-weka.filters.unsupervised.attribute.Remove-R21,8,9,weka.classifiers.meta.IterativeClassifierOptimizer,'-W weka.classifiers.meta.LogitBoost -L 50 -P 1 -E 1 -I 1 -F 10 -R 1 -metric RMSE -S 1 -- -P 100 -L -1.7976931348623157E308 -H 1.0 -Z 3.0 -O 1 -E 1 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-3665485256313525864,20190322.1424,370,41,34,7,0,82.926829,17.073171,0,0.752586,0.166498,0.272675,47.000644,64.565472,78.096209,32.323073,45.773136,1.904786,0.788368,1.116418,49.015794,1.195507,2611.09414,0.888889,8,0.03125,1,0.96875,31,0.111111,1,0.888889,0.888889,0.888889,0.857639,0.986111,0.965812,0.829268,0.098263,0.901737,0.170732,0.842741,0.829268,0.825356,0.758242,0.940394,0.888961,0.813701,0.829268,0.176,0,0.03,0,30,0,10463,78877,11432,100,59.756098,?,?,?,?,?,?,?,?,?,?,10,0.301581
test_othermaps_tutorial1-weka.filters.unsupervised.attribute.Remove-R21,8,10,weka.classifiers.meta.IterativeClassifierOptimizer,'-W weka.classifiers.meta.LogitBoost -L 50 -P 1 -E 1 -I 1 -F 10 -R 1 -metric RMSE -S 1 -- -P 100 -L -1.7976931348623157E308 -H 1.0 -Z 3.0 -O 1 -E 1 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-3665485256313525864,20190322.1424,370,41,32,9,0,78.04878,21.95122,0,0.684346,0.186656,0.291111,52.691186,68.930785,78.096209,34.80644,43.289768,1.904786,0.848938,1.055848,45.437664,1.108236,2420.485453,0.666667,6,0.125,4,0.875,28,0.333333,3,0.6,0.666667,0.631579,0.522093,0.90625,0.792809,0.780488,0.113821,0.886179,0.219512,0.808537,0.780488,0.782521,0.693538,0.928238,0.862493,0.783674,0.780488,0.173,0,0.02,0,20,0,10463,78877,11432,100,67.682927,?,?,?,?,?,?,?,?,?,?,10,0.292047
test_othermaps_tutorial1-weka.filters.unsupervised.attribute.Remove-R21,9,1,weka.classifiers.meta.IterativeClassifierOptimizer,'-W weka.classifiers.meta.LogitBoost -L 50 -P 1 -E 1 -I 1 -F 10 -R 1 -metric RMSE -S 1 -- -P 100 -L -1.7976931348623157E308 -H 1.0 -Z 3.0 -O 1 -E 1 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-3665485256313525864,20190322.1424,369,42,28,14,0,66.666667,33.333333,0,0.503797,0.206646,0.320584,58.225154,75.749578,80.223346,43.148833,37.074513,1.91008,1.027353,0.882726,38.976758,0.928018,2077.05131,0.4,4,0.09375,3,0.90625,29,0.6,6,0.571429,0.4,0.470588,0.35,0.917188,0.766538,0.666667,0.188988,0.811012,0.333333,0.708948,0.666667,0.651358,0.536258,0.910099,0.817532,0.637027,0.666667,0.172,0,0.03,0,30,0,10463,78672,11637,100,69.047619,?,?,?,?,?,?,?,?,?,?,10,0.288096
test_othermaps_tutorial1-weka.filters.unsupervised.attribute.Remove-R21,9,2,weka.classifiers.meta.IterativeClassifierOptimizer,'-W weka.classifiers.meta.LogitBoost -L 50 -P 1 -E 1 -I 1 -F 10 -R 1 -metric RMSE -S 1 -- -P 100 -L -1.7976931348623157E308 -H 1.0 -Z 3.0 -O 1 -E 1 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-3665485256313525864,20190322.1424,370,41,32,9,0,78.04878,21.95122,0,0.688608,0.171158,0.27995,48.373982,66.376879,77.824717,34.235814,43.588902,1.898164,0.83502,1.063144,47.28539,1.153302,2517.916574,0.9,9,0.129032,4,0.870968,27,0.1,1,0.692308,0.9,0.782609,0.711486,0.932258,0.833644,0.780488,0.081089,0.918911,0.219512,0.784709,0.780488,0.771811,0.703163,0.941392,0.873363,0.731175,0.780488,0.167,0,0.02,0,20,0,10463,78877,11432,100,63.414634,?,?,?,?,?,?,?,?,?,?,10,0.297492
test_othermaps_tutorial1-weka.filters.unsupervised.attribute.Remove-R21,9,3,weka.classifiers.meta.IterativeClassifierOptimizer,'-W weka.classifiers.meta.LogitBoost -L 50 -P 1 -E 1 -I 1 -F 10 -R 1 -metric RMSE -S 1 -- -P 100 -L -1.7976931348623157E308 -H 1.0 -Z 3.0 -O 1 -E 1 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-3665485256313525864,20190322.1424,370,41,31,10,0,75.609756,24.390244,0,0.646552,0.188089,0.28337,53.159381,67.187666,77.824717,36.754293,41.070424,1.898164,0.896446,1.001718,42.666815,1.040654,2271.980449,0.6,6,0.064516,2,0.935484,29,0.4,4,0.75,0.6,0.666667,0.580264,0.954839,0.856129,0.756098,0.104927,0.895073,0.243902,0.753339,0.756098,0.740538,0.669992,0.955807,0.887828,0.693381,0.756098,0.168,0,0.02,0,20,0,10463,78877,11432,100,71.341463,?,?,?,?,?,?,?,?,?,?,10,0.30303
